Ticker,Market Cap,EY,ROC,Sector,EY_rank,ROC_rank,Score
LVRO,101876800.0,-4.141509433962264,-0.07469,Basic Materials,4085.0,2991.0,7076.0
SKLZ,67957280.0,-1.0944700460829493,-0.14201,Communication Services,3815.0,3266.0,7081.0
LIMN,20539348.0,-0.2077652252954162,-0.48064,Healthcare,3142.0,3939.0,7081.0
BDSX,79040000.0,-0.6472772277227723,-0.21117,Healthcare,3625.0,3460.0,7085.0
BHAT,41357440.0,-14163.46086956522,-0.03704,Communication Services,4298.0,2788.0,7086.0
PLAG,24395058.0,-0.6196581196581197,-0.21997,Industrials,3608.0,3479.0,7087.0
SGLY,5389891.0,-4.12483039348711,-0.07705,Industrials,4084.0,3004.0,7088.0
TOMZ,15816219.0,-0.3266331658291457,-0.32658002,Industrials,3341.0,3748.0,7089.0
XCH,67774752.0,-0.4545454545454545,-0.2663,Industrials,3479.0,3610.0,7089.0
MVIS,290952000.0,-0.3688524590163934,-0.30517998,Technology,3391.0,3702.0,7093.0
OFAL,6722078.0,-0.1062473438164045,-1.19003,Industrials,2856.0,4237.0,7093.0
PCLA,8459712.0,-0.48,-0.26215,Communication Services,3499.0,3596.0,7095.0
CDXS,154454704.0,-0.4345238095238095,-0.27392998,Healthcare,3464.0,3631.0,7095.0
RFL,64185872.0,-0.7016129032258065,-0.20382999,Real Estate,3659.0,3437.0,7096.0
ACRS,293615616.0,-0.5939849624060151,-0.22983,Healthcare,3591.0,3505.0,7096.0
CAN,583180096.0,-1.0679611650485437,-0.15020001,Technology,3805.0,3297.0,7102.0
ECOR,50294228.0,-0.2701421800947867,-0.39106998,Healthcare,3261.0,3841.0,7102.0
VYGR,223512336.0,-0.5564102564102564,-0.24535,Healthcare,3559.0,3544.0,7103.0
CBUS,110443120.0,-1.4263157894736842,-0.12897,Healthcare,3895.0,3210.0,7105.0
ARAI,94428952.0,-0.1102941176470588,-1.13809,Technology,2875.0,4231.0,7106.0
PTHS,77830664.0,-0.7099804305283758,-0.20639999,Healthcare,3662.0,3446.0,7108.0
TLPH,48007908.0,-0.3689320388349514,-0.31463,Healthcare,3392.0,3717.5,7109.5
MSW,12741450.0,-0.4948453608247423,-0.26443002,Industrials,3509.0,3601.0,7110.0
GITS,2939367.0,-2.629582806573957,-0.09694,Communication Services,4020.0,3090.0,7110.0
AGAE,12757643.0,-1.6181229773462786,-0.12104999,Communication Services,3927.0,3184.0,7111.0
PLUG,3172928256.0,-1.0438596491228072,-0.15646,Industrials,3797.0,3316.0,7113.0
CGTL,60453748.0,-0.2286821705426356,-0.47647,Consumer Cyclical,3177.0,3937.0,7114.0
ODYS,64603212.0,-0.2887139107611549,-0.36953,Technology,3293.0,3823.0,7116.0
GSUN,12369570.0,-2.9448275862068964,-0.09233,Consumer Defensive,4042.0,3075.0,7117.0
NVCT,212859792.0,-0.1670731707317073,-0.62403,Healthcare,3060.0,4057.0,7117.0
ARBB,10421542.0,-1.6904761904761905,-0.12116,Technology,3934.0,3185.0,7119.0
TJGC,22032000.0,-0.187725631768953,-0.56961,Communication Services,3102.0,4019.0,7121.0
ATLX,147642080.0,-0.3492647058823529,-0.32797,Basic Materials,3369.0,3753.0,7122.0
MOLN,154458496.0,-0.4873130566291379,-0.27014,Healthcare,3504.0,3619.0,7123.0
CTNT,3965560.0,-1.228813559322034,-0.14473,Industrials,3849.0,3274.0,7123.0
SAIH,17375458.0,-0.4008350730688935,-0.30308,Technology,3426.0,3698.0,7124.0
SSKN,7595776.0,-2.018419033000768,-0.11097,Healthcare,3969.0,3155.0,7124.0
WCT,23997778.0,-0.4091174751607248,-0.30006,Technology,3435.0,3689.0,7124.0
HYFM,8213927.0,-7.6,-0.07309,Industrials,4141.0,2984.0,7125.0
PHAT,1219350016.0,-0.2598479612992397,-0.42536,Healthcare,3243.0,3882.0,7125.0
RLYB,29781862.0,-0.4443827246215803,-0.28346002,Healthcare,3473.0,3652.5,7125.5
COSM,17463000.0,-1.528991262907069,-0.13032,Healthcare,3913.0,3216.0,7129.0
IMDX,207243872.0,-0.4514767932489451,-0.28436002,Healthcare,3476.0,3654.0,7130.0
TRIB,13109489.0,-2.244668911335578,-0.10779,Healthcare,3990.0,3142.0,7132.0
LSH,19025370.0,-0.7585335018963337,-0.20815,Industrials,3682.0,3450.0,7132.0
ZNTL,251432704.0,-0.5959885386819485,-0.2451,Healthcare,3592.0,3541.0,7133.0
IOVA,932874688.0,-0.4958333333333333,-0.27117002,Healthcare,3511.0,3622.0,7133.0
AQB,4071579.0,-22.08722741433022,-0.06018,Consumer Defensive,4204.0,2931.0,7135.0
GNS,53812700.0,-0.8911211924821777,-0.18681999,Consumer Defensive,3741.0,3398.0,7139.0
ORGN,30888070.0,-2.2705314009661834,-0.10977,Basic Materials,3991.0,3148.0,7139.0
ADXN,10841583.0,-1.097205346294046,-0.15904,Healthcare,3816.0,3324.0,7140.0
OMH,33615880.0,-1.0645161290322582,-0.16398,Real Estate,3804.0,3337.0,7141.0
ANNX,922655872.0,-0.2535971223021582,-0.44954,Healthcare,3230.0,3912.0,7142.0
IBO,50511132.0,-8.117016893283889,-0.07679,Healthcare,4144.0,3000.0,7144.0
SPAI,121644984.0,-0.1332149200710479,-0.95068,Industrials,2955.0,4191.0,7146.0
MBIO,7956005.0,-6.045045045045044,-0.08172,Healthcare,4121.0,3026.0,7147.0
FDMT,449081696.0,-0.5,-0.27636,Healthcare,3514.5,3633.0,7147.5
IGC,28444880.0,-0.2334111370456819,-0.50312,Healthcare,3189.0,3961.0,7150.0
CHPT,163915888.0,-1.4474431818181817,-0.13936,Consumer Cyclical,3897.0,3253.0,7150.0
KPRX,8054678.0,-1.037914691943128,-0.17066999,Healthcare,3794.0,3358.0,7152.0
PRME,750924288.0,-0.3307710225949219,-0.35519,Healthcare,3352.0,3802.0,7154.0
IMMX,239357184.0,-0.1734234234234234,-0.66477996,Healthcare,3074.0,4090.0,7164.0
LOCL,50368280.0,-4.390350877192983,-0.09204,Consumer Defensive,4093.0,3071.0,7164.0
QSI,273671872.0,-0.5537190082644629,-0.26841,Healthcare,3552.0,3613.0,7165.0
SHMD,341915680.0,-0.2630890052356021,-0.45113,Industrials,3250.0,3915.0,7165.0
MGTX,594022784.0,-0.2914364640883977,-0.41908002,Healthcare,3297.0,3869.0,7166.0
LUNG,80431712.0,-0.6934673366834171,-0.23381001,Healthcare,3655.0,3512.0,7167.0
MPU,62433288.0,-0.4342213355239995,-0.3077,Communication Services,3462.0,3707.0,7169.0
HTCR,8032659.0,-1.6822429906542056,-0.13555999,Technology,3933.0,3238.5,7171.5
USEG,35367984.0,-0.8059701492537314,-0.21221,Energy,3708.0,3465.0,7173.0
NPWR,236653712.0,-2.7392857142857143,-0.109689996,Industrials,4030.0,3147.0,7177.0
VSTD,4938493.0,-1.9195046439628485,-0.13164,Consumer Cyclical,3959.0,3221.0,7180.0
PTLE,11250058.0,-0.9838998211091234,-0.19002001,Consumer Cyclical,3775.0,3405.0,7180.0
FLYE,12928497.0,-3.2411847672778564,-0.10451999,Consumer Cyclical,4058.0,3124.0,7182.0
ATLN,111783680.0,-1.1861702127659577,-0.16635999,Industrials,3837.0,3346.0,7183.0
CETY,6964600.0,-1.6434540389972143,-0.14068,Industrials,3929.0,3254.0,7183.0
VIR,877878912.0,-0.6114864864864865,-0.25972,Healthcare,3601.0,3586.0,7187.0
KNRX,52631988.0,-0.1572327044025157,-0.84912,Technology,3030.0,4157.0,7187.0
IBIO,57117760.0,-0.5185185185185185,-0.28824,Healthcare,3533.0,3663.0,7196.0
MLSS,22550772.0,-0.3068530514831231,-0.42338002,Healthcare,3317.0,3880.0,7197.0
SYNX,7165152.0,-0.5267857142857142,-0.28648,Technology,3540.0,3659.0,7199.0
AMWL,77272280.0,-1.4495967741935485,-0.15133001,Healthcare,3898.0,3301.0,7199.0
IMRN,10523039.0,-0.625,-0.26075,Healthcare,3611.5,3589.0,7200.5
CCCC,223872288.0,-0.784037558685446,-0.23196,Healthcare,3695.0,3510.0,7205.0
YDKG,5597647.0,-96.1470588235294,-0.06489,Communication Services,4253.0,2953.0,7206.0
AURA,321326528.0,-0.3767258382642998,-0.35841,Healthcare,3403.0,3805.0,7208.0
IPWR,31547684.0,-0.3187660668380462,-0.42151,Technology,3335.0,3875.0,7210.0
TIL,48830224.0,-1.5874125874125873,-0.14913,Healthcare,3922.0,3288.0,7210.0
ALLO,368557440.0,-0.5868263473053892,-0.27337998,Healthcare,3584.0,3628.0,7212.0
WHWK,129602992.0,-0.2490272373540856,-0.53648,Healthcare,3220.0,3993.0,7213.0
RYM,46292220.0,-0.8366571699905034,-0.22569999,Consumer Defensive,3719.0,3494.0,7213.0
JYD,10935476.0,-1.505,-0.15318,Industrials,3907.0,3309.0,7216.0
CYCU,9142481.0,-2.280701754385965,-0.13257,Technology,3992.0,3226.0,7218.0
WORX,2943791.0,-4.420176807072282,-0.10464,Healthcare,4094.0,3125.0,7219.0
DRIO,79478936.0,-0.9314481576692372,-0.21429001,Healthcare,3751.0,3468.0,7219.0
RZLT,229964288.0,-0.3745019920318725,-0.36679,Healthcare,3401.0,3819.0,7220.0
TGHL,10625921.0,-0.2588235294117647,-0.52348,Technology,3241.0,3979.0,7220.0
LXEO,542295808.0,-0.3078817733990148,-0.44665,Healthcare,3320.0,3904.0,7224.0
EKSO,21562984.0,-0.6127562642369021,-0.27145,Healthcare,3602.0,3623.0,7225.0
OMEX,118165600.0,-0.4744186046511628,-0.32076,Basic Materials,3493.0,3732.0,7225.0
NTRP,44442984.0,-0.1850746268656716,-0.79032,Consumer Cyclical,3096.0,4141.0,7237.0
HYPD,27133228.0,-5.518731988472622,-0.10547,Healthcare,4114.0,3129.0,7243.0
XELB,7866740.0,-6.464,-0.10344,Consumer Cyclical,4125.0,3119.0,7244.0
MWYN,19689934.0,-0.435865504358655,-0.34023997,Consumer Cyclical,3465.0,3780.0,7245.0
PRTS,36463336.0,-1.6930232558139535,-0.15503,Consumer Cyclical,3935.0,3313.0,7248.0
XTKG,2557908.0,-1505.0526315789473,-0.06637,Technology,4290.0,2958.0,7248.0
MGNX,110702432.0,-0.6759776536312849,-0.26525,Healthcare,3643.0,3605.0,7248.0
MYND,21087846.0,-4.09130060292851,-0.11562,Consumer Defensive,4082.0,3168.0,7250.0
KALV,755161600.0,-0.2403904820012202,-0.60978,Healthcare,3207.0,4043.0,7250.0
CMPS,707645568.0,-0.3885714285714286,-0.38432997,Healthcare,3418.0,3834.0,7252.0
PRTA,483393216.0,-0.5836139169472503,-0.29308,Healthcare,3579.0,3674.0,7253.0
ATPC,3301782.0,-3.516174402250352,-0.123739995,Consumer Defensive,4065.0,3190.0,7255.0
LCID,3546402560.0,-0.933392539964476,-0.22888,Consumer Cyclical,3753.0,3503.0,7256.0
CRDF,193324800.0,-0.2752613240418118,-0.52994,Healthcare,3270.0,3987.0,7257.0
SVRN,39788232.0,-56.8,-0.08008,Industrials,4242.0,3016.0,7258.0
SRFM,177657888.0,-0.7157190635451505,-0.26195,Industrials,3665.0,3595.0,7260.0
NRDY,192954064.0,-0.330188679245283,-0.44877997,Technology,3351.0,3909.0,7260.0
EVAX,42535096.0,-0.7797270955165693,-0.25617,Healthcare,3691.0,3572.0,7263.0
BEEM,33681944.0,-1.0337078651685394,-0.21677999,Technology,3791.0,3474.0,7265.0
GAME,43897676.0,-2.6558149496680232,-0.13615,Communication Services,4024.0,3241.0,7265.0
GALT,197951168.0,-0.1867088607594936,-0.87087995,Healthcare,3098.0,4168.0,7266.0
QMCO,119534576.0,-2.837549933422104,-0.13271,Technology,4038.0,3229.0,7267.0
BLNK,126265816.0,-1.3276743932963324,-0.18621,Industrials,3870.0,3397.0,7267.0
HUMA,214226128.0,-0.2389380530973451,-0.63441,Healthcare,3203.0,4067.5,7270.5
UPC,2349119.0,-61.46153846153846,-0.08269,Healthcare,4243.0,3028.0,7271.0
VBIX,18779890.0,-2.707865168539326,-0.13686,Communication Services,4028.0,3245.0,7273.0
SLAI,21293530.0,-1.7391304347826089,-0.16356,Technology,3940.0,3336.0,7276.0
DVLT,459617408.0,-0.4296212549462974,-0.36626998,Technology,3458.0,3818.0,7276.0
ANEB,45604052.0,-0.1946902654867257,-0.86108,Healthcare,3117.0,4162.0,7279.0
HELP,385681632.0,-0.5108401084010841,-0.32869998,Healthcare,3524.0,3755.0,7279.0
SOUNW,,-1.4284472076693984,-0.18135001,,3896.0,3383.5,7279.5
OM,92943816.0,-2.0754039497307,-0.15246001,Healthcare,3977.0,3304.0,7281.0
KYNB,36934912.0,-1.4167585446527011,-0.1842,Healthcare,3892.0,3390.0,7282.0
ACHV,293851616.0,-0.2385159010600706,-0.65452003,Healthcare,3201.0,4083.0,7284.0
PPBT,6932744.0,-67.79411764705883,-0.084759995,Healthcare,4246.0,3038.0,7284.0
MDAI,48795344.0,-0.4746835443037974,-0.34714,Healthcare,3494.0,3791.0,7285.0
CNTB,121869656.0,-0.4198113207547169,-0.38666,Healthcare,3449.0,3836.0,7285.0
RADX,40755964.0,-0.687378640776699,-0.27702,Healthcare,3652.0,3634.0,7286.0
PXLW,40908048.0,-0.7209302325581396,-0.27007,Technology,3669.0,3617.0,7286.0
RXRX,2444722432.0,-0.3825363825363825,-0.42041,Healthcare,3413.0,3873.0,7286.0
MGX,64580416.0,-1.365714285714286,-0.19023001,Healthcare,3880.0,3407.0,7287.0
SIDU,203015456.0,-0.3695014662756598,-0.43851003,Industrials,3396.0,3893.0,7289.0
PEPG,384990048.0,-0.4964788732394366,-0.34088,Healthcare,3512.0,3781.0,7293.0
CRVO,69765504.0,-0.3820816864295125,-0.42777002,Healthcare,3410.0,3883.0,7293.0
ADVB,7184479.0,-0.4752585965893207,-0.35283002,Healthcare,3495.0,3799.0,7294.0
ATER,7676706.0,-1.9533169533169537,-0.16057,Consumer Cyclical,3965.0,3330.0,7295.0
MIST,164376832.0,-0.4030612244897959,-0.41969,Healthcare,3429.0,3870.0,7299.0
LYEL,503694144.0,-0.9570887673538072,-0.24162,Healthcare,3766.0,3535.0,7301.0
GDHG,5595866.0,-855.3571428571428,-0.08085,Consumer Cyclical,4284.0,3019.0,7303.0
RETO,3659317.0,-291.6896551724138,-0.08332,Basic Materials,4272.0,3032.0,7304.0
RPTX,111435112.0,-0.6614785992217899,-0.29721,Healthcare,3634.0,3682.0,7316.0
YJ,6452457.0,-48.53846153846154,-0.09405,Consumer Cyclical,4236.0,3081.0,7317.0
INTZ,30154410.0,-0.3511450381679389,-0.48716998,Technology,3372.0,3946.0,7318.0
GRO,121943800.0,-0.6523605150214592,-0.30144,Basic Materials,3627.0,3693.0,7320.0
MREO,105026920.0,-0.4406839414771725,-0.39813998,Healthcare,3470.0,3851.0,7321.0
LICN,49307012.0,-23.88417373939092,-0.10283,Industrials,4208.0,3115.0,7323.0
SDOT,5297853.0,-5.247978436657681,-0.13027,Consumer Defensive,4108.0,3215.0,7323.0
SOPA,18405372.0,-0.8896797153024911,-0.2595,Communication Services,3740.0,3585.0,7325.0
INKT,55391028.0,-0.2508312430729744,-0.69607,Healthcare,3223.0,4103.0,7326.0
BIYA,5211603.0,-2.065075921908893,-0.16928,Technology,3974.0,3353.0,7327.0
AIRE,59983820.0,-0.584795321637427,-0.32653,Real Estate,3580.0,3747.0,7327.0
TAOP,12472228.0,-13.278571428571428,-0.11003,Technology,4180.0,3149.0,7329.0
ARBE,136074384.0,-0.3430656934306569,-0.50584,Technology,3366.0,3963.5,7329.5
RAPT,943832320.0,-0.338953488372093,-0.51347,Healthcare,3359.0,3971.0,7330.0
VANI,93378864.0,-0.3515625,-0.50054,Healthcare,3373.0,3959.0,7332.0
BLIV,36505732.0,-0.2782874617737003,-0.61844003,Technology,3280.0,4053.0,7333.0
MBAI,10585460.0,-1.386904761904762,-0.20819001,Healthcare,3887.0,3451.0,7338.0
KYTX,516193184.0,-0.4532199270959902,-0.40749002,Healthcare,3478.0,3861.0,7339.0
XLO,44293340.0,-0.9152288072018004,-0.26263002,Healthcare,3748.0,3597.0,7345.0
BYND,429530976.0,-3.226134744555261,-0.14929,Consumer Defensive,4057.0,3290.0,7347.0
UGRO,3194939.0,-3.804347826086957,-0.14622,Industrials,4071.0,3276.0,7347.0
SAVA,99031184.0,-1.0471698113207548,-0.24798,Healthcare,3800.0,3548.0,7348.0
PMI,128240048.0,-0.2650602409638554,-0.6732,Healthcare,3254.0,4094.0,7348.0
HTCO,81238560.0,-1.2063492063492065,-0.23224,Industrials,3840.0,3511.0,7351.0
ANL,60885440.0,-0.7169811320754716,-0.29808,Healthcare,3666.0,3685.0,7351.0
CISO,20494764.0,-1.4852535539995757,-0.20799999,Technology,3903.0,3449.0,7352.0
YYGH,13414596.0,-1.6129032258064515,-0.1991,Consumer Cyclical,3926.0,3426.0,7352.0
NRXS,52411836.0,-0.1922330097087378,-1.25532,Healthcare,3111.0,4241.0,7352.0
COEP,76790800.0,-0.2588320115356885,-0.71406996,Healthcare,3242.0,4111.0,7353.0
PGEN,1475448192.0,-0.343409915356711,-0.52834,Healthcare,3367.0,3986.0,7353.0
PTHL,10628740.0,-0.3779457536682971,-0.48958,Healthcare,3405.0,3948.0,7353.0
SCYX,27730508.0,-0.7779133618059794,-0.28851998,Healthcare,3690.0,3664.0,7354.0
RCEL,100627272.0,-0.5292397660818714,-0.36334,Healthcare,3541.0,3815.0,7356.0
REPL,630684416.0,-0.4281307834669957,-0.44827998,Healthcare,3453.0,3907.0,7360.0
ATOM,72549560.0,-0.2875536480686695,-0.63517,Technology,3291.0,4070.0,7361.0
KAPA,17075590.0,-0.35235280745624,-0.53586,Healthcare,3376.0,3992.0,7368.0
SUNE,3525846.0,-5542.521739130435,-0.09227,Technology,4296.0,3073.0,7369.0
WOK,3278728.0,-1312.485714285714,-0.09493,Healthcare,4288.0,3086.0,7374.0
ENLV,209987680.0,-0.5668101186102656,-0.36020002,Healthcare,3565.0,3810.0,7375.0
MYSZ,4195388.0,-1.2523880280195288,-0.23733999,Technology,3857.0,3521.0,7378.0
FATE,117659328.0,-1.2429906542056075,-0.23847,Healthcare,3854.0,3525.0,7379.0
SLDB,402016832.0,-0.4732824427480915,-0.4367,Healthcare,3492.0,3891.0,7383.0
KUST,1634052.0,-7.028037383177569,-0.14078,Communication Services,4132.0,3255.0,7387.0
CENN,13626489.0,-5.878552971576228,-0.14321,Consumer Cyclical,4120.0,3268.0,7388.0
ULY,5521181.0,-7.303571428571429,-0.14111,Technology,4136.0,3257.0,7393.0
OBIO,241669072.0,-0.3862660944206008,-0.52212,Healthcare,3416.0,3978.0,7394.0
TPET,10649605.0,-1.3606233282939877,-0.23656,Energy,3879.0,3519.0,7398.0
RAIN,29029418.0,-0.1989352759876716,-2.4169,Industrials,3124.0,4281.0,7405.0
ILAG,7935851.0,-0.8838383838383839,-0.29143,Industrials,3736.0,3669.0,7405.0
DBVT,802440960.0,-0.275515895147797,-0.77294,Healthcare,3272.0,4135.0,7407.0
SXTC,11602776.0,-2.6704146170063243,-0.18267,Healthcare,4025.0,3388.0,7413.0
RNTX,29703612.0,-2.556521739130435,-0.18813999,Healthcare,4014.0,3401.0,7415.0
EQ,66982612.0,-0.5043478260869565,-0.44172,Healthcare,3519.0,3896.0,7415.0
SLMT,170050048.0,-1.3080568720379149,-0.24917,Communication Services,3867.0,3551.0,7418.0
OPTT,90948816.0,-0.3722084367245657,-0.57533,Industrials,3398.0,4023.0,7421.0
NYXH,234729952.0,-0.5137795275590551,-0.43983,Healthcare,3527.0,3895.0,7422.0
RZLV,1219159936.0,-0.2094763092269326,-2.3903399,Technology,3144.0,4279.0,7423.0
SPCE,224507088.0,-2.144200626959248,-0.2049,Industrials,3984.0,3441.0,7425.0
GNLX,122528528.0,-0.3320754716981132,-0.64265,Healthcare,3353.0,4074.0,7427.0
LNAI,22764568.0,-8.385455316442277,-0.14849,Healthcare,4145.0,3284.0,7429.0
TOPP,14162000.0,-0.4057309496640041,-0.54428,Industrials,3430.0,3999.0,7429.0
TLSI,294789440.0,-0.3611584327086882,-0.61102,Healthcare,3385.0,4044.0,7429.0
ANTX,34526548.0,-0.9912280701754386,-0.28346002,Healthcare,3778.0,3652.5,7430.5
AMZE,7757366.0,-11.415972562469378,-0.14157,Consumer Defensive,4170.0,3262.0,7432.0
PASG,45360192.0,-0.8163037409268564,-0.31655002,Healthcare,3712.0,3722.0,7434.0
BMRA,7988988.0,-0.575187969924812,-0.41487998,Healthcare,3573.0,3863.0,7436.0
VS,6323164.0,-0.328125,-0.66748,Technology,3346.0,4092.0,7438.0
HYPR,110772264.0,-0.5098039215686274,-0.45292,Healthcare,3522.0,3916.0,7438.0
NSPR,66946176.0,-0.5052372150338879,-0.45459,Healthcare,3520.0,3919.0,7439.0
NNVC,25882118.0,-0.4424778761061947,-0.51129,Healthcare,3472.0,3967.0,7439.0
VERU,38681448.0,-0.4713656387665198,-0.49209,Healthcare,3491.0,3949.0,7440.0
CRBP,139371104.0,-0.6871088861076345,-0.34688,Healthcare,3651.0,3790.0,7441.0
DFLI,47469316.0,-5.798525798525798,-0.15944,Industrials,4118.0,3326.0,7444.0
GLTO,37279368.0,-0.5549954170485792,-0.43543997,Healthcare,3556.0,3889.0,7445.0
LCFY,5756976.0,-0.555205047318612,-0.43548,Communication Services,3557.0,3890.0,7447.0
IVDA,5691590.0,-1.2513601741022848,-0.26139,Industrials,3856.0,3592.5,7448.5
GANX,85770448.0,-0.2850467289719626,-0.86793,Healthcare,3286.0,4166.0,7452.0
SEGG,2647434.0,-14.743961352657006,-0.14222999,Consumer Cyclical,4187.0,3267.0,7454.0
XBIO,5063234.0,-0.8885017421602789,-0.31557,Healthcare,3739.0,3720.0,7459.0
JUNS,31847822.0,-0.2230411171450737,-3.5494199,Healthcare,3171.0,4291.0,7462.0
RNXT,38299160.0,-0.3428571428571428,-0.68394995,Healthcare,3364.5,4099.0,7463.5
ICCM,45364000.0,-0.3723008190618019,-0.63426995,Healthcare,3399.0,4066.0,7465.0
EDIT,204022976.0,-1.103286384976526,-0.28263,Healthcare,3818.0,3647.0,7465.0
RCKT,411244448.0,-0.625,-0.40563,Healthcare,3611.5,3857.0,7468.5
TCRX,66395148.0,-0.9572649572649574,-0.30452,Healthcare,3768.0,3701.0,7469.0
LIXT,29068276.0,-0.35,-0.68318003,Healthcare,3371.0,4098.0,7469.0
ZDAI,50836500.0,-0.9481882831019304,-0.30815,Industrials,3763.0,3709.0,7472.0
KRRO,84661480.0,-1.0536912751677854,-0.2916,Healthcare,3802.0,3671.0,7473.0
PYXS,117056728.0,-0.7669902912621359,-0.34326,Healthcare,3686.0,3787.0,7473.0
CGTX,126232184.0,-0.3197278911564625,-0.78992,Healthcare,3336.0,4140.0,7476.0
MKZR,8150921.0,-3.2121871599564744,-0.19744,Real Estate,4055.0,3423.0,7478.0
BOXL,1599148.0,-48.97590361445784,-0.13631,Technology,4238.0,3242.0,7480.0
LRMR,285016000.0,-0.6030769230769231,-0.42994,Healthcare,3596.0,3885.0,7481.0
DCX,1841328.0,-1388.888888888889,-0.12422,Consumer Cyclical,4289.0,3193.0,7482.0
UNCY,129593120.0,-0.58603066439523,-0.44224998,Healthcare,3583.0,3899.0,7482.0
UOKA,2201493.0,-1.2248803827751198,-0.27741,Consumer Cyclical,3848.0,3635.0,7483.0
CMBM,42930588.0,-2.391891891891892,-0.22081,Technology,4003.0,3480.0,7483.0
AMOD,28935588.0,-0.2318034306907742,-10.55674,Technology,3187.0,4298.0,7485.0
SLDPW,,-48.8242105263158,-0.13894,,4237.0,3248.5,7485.5
EVGN,9378367.0,-1.0185185185185186,-0.30604,Healthcare,3785.0,3704.0,7489.0
SKYQ,11428694.0,-1.1558389796731765,-0.28592,Energy,3831.0,3658.0,7489.0
FLGC,6512022.0,-5.651994497936727,-0.17548001,Healthcare,4116.0,3373.0,7489.0
CTXR,17797972.0,-3.820936016278544,-0.19450001,Healthcare,4073.0,3416.0,7489.0
TMCWW,,-0.4314772960756112,-0.5893,,3460.0,4029.5,7489.5
EOSE,5451331072.0,-0.5151890886546808,-0.50189,Industrials,3531.0,3960.0,7491.0
PRSO,9461542.0,-0.5308419152776304,-0.49626,Technology,3542.0,3955.0,7497.0
CLRO,15643004.0,-1.1137184115523466,-0.29378,Technology,3825.0,3676.0,7501.0
ATNM,42114456.0,-0.8538461538461539,-0.33756,Healthcare,3728.0,3774.0,7502.0
SRXH,14057186.0,-2.052052052052052,-0.2403,Consumer Defensive,3972.0,3532.0,7504.0
TAOX,39699668.0,-2.600732600732601,-0.22409001,Technology,4019.0,3489.0,7508.0
IBG,5831836.0,-0.9509202453987732,-0.32681,Consumer Defensive,3764.0,3749.0,7513.0
IFRX,67747128.0,-0.696078431372549,-0.40691003,Healthcare,3656.0,3859.0,7515.0
BRNS,31006570.0,-2.4736842105263155,-0.23021,Healthcare,4009.0,3507.0,7516.0
ADGM,18680440.0,-2.142857142857143,-0.24123,Healthcare,3983.0,3534.0,7517.0
CALC,79972344.0,-0.3,-1.00032,Healthcare,3310.0,4209.0,7519.0
BEAT,82664560.0,-0.2578125,-2.72383,Healthcare,3237.0,4285.0,7522.0
QTTB,41465664.0,-0.934065934065934,-0.335,Healthcare,3754.0,3769.0,7523.0
XOS,25615274.0,-1.875555555555556,-0.25676,Industrials,3951.0,3573.0,7524.0
ONCY,107606376.0,-0.2924566357402178,-1.11212,Healthcare,3299.0,4228.0,7527.0
XCUR,37797044.0,-0.6369863013698631,-0.44912,Healthcare,3617.0,3911.0,7528.0
TELO,45726696.0,-0.274074074074074,-1.67419,Healthcare,3268.0,4263.0,7531.0
TELA,47647676.0,-0.7830188679245282,-0.38678002,Healthcare,3694.0,3837.0,7531.0
BOLD,27758160.0,-2.145161290322581,-0.2466,Healthcare,3985.0,3546.0,7531.0
AVTX,318419424.0,-0.8050389922015596,-0.3718,Healthcare,3707.0,3826.0,7533.0
PACB,643062848.0,-1.0597014925373134,-0.3223,Healthcare,3803.0,3733.0,7536.0
TNMG,91297096.0,-1.2241379310344829,-0.30054,Communication Services,3846.0,3691.0,7537.0
GLMD,4547762.0,-4.117295032914423,-0.20900999,Healthcare,4083.0,3455.0,7538.0
NTCL,9238853.0,-0.593607305936073,-0.49311,Technology,3590.0,3950.0,7540.0
SRZN,176999840.0,-0.9772222222222222,-0.3348,Healthcare,3773.0,3768.0,7541.0
CLGN,20953272.0,-0.7202797202797203,-0.42111,Healthcare,3668.0,3874.0,7542.0
NTHI,229640192.0,-0.2601036269430051,-8.53558,Healthcare,3245.0,4297.0,7542.0
ELDN,147817504.0,-0.680628272251309,-0.44216,Healthcare,3648.0,3897.0,7545.0
CRBU,148614192.0,-1.0759493670886076,-0.32411,Healthcare,3808.0,3739.0,7547.0
LTRN,36461220.0,-0.5208333333333334,-0.55988,Healthcare,3538.0,4011.0,7549.0
QCLS,18792088.0,-24.69612068965517,-0.16437,Technology,4211.0,3340.0,7551.0
STI,61067928.0,-0.3270718232044198,-1.0143,Industrials,3344.0,4211.0,7555.0
BNGO,16078080.0,-8.031446540880502,-0.19315,Healthcare,4143.0,3413.0,7556.0
CMMB,11017659.0,-0.7868852459016393,-0.40605998,Healthcare,3698.0,3858.0,7556.0
AIXI,4526796.0,-6.473594548551958,-0.20145,Technology,4126.0,3432.0,7558.0
AMST,8871063.0,-0.4191919191919191,-0.71550006,Technology,3447.5,4112.0,7559.5
GBIO,37938008.0,-1.6525573192239855,-0.27392,Healthcare,3930.0,3630.0,7560.0
PRENW,,-541.2254901960785,-0.14778,,4282.0,3280.5,7562.5
CELU,38931016.0,-2.5227272727272725,-0.25029,Healthcare,4012.0,3557.5,7569.5
XRTX,4142520.0,-0.6888238333046324,-0.45321998,Healthcare,3653.0,3917.0,7570.0
